,zip_code,agi_range,return_count,exemption_count,dependent_count,agi_amt,salary_wages_count,salary_wages_amt,taxable_interest_count,taxable_interest_amt,ordinary_dividends_count,ordinary_dividends_amt,business_income_count,business_income_amt,farm_income_count,net_capital_gain_count,net_capital_gain_amt,taxable_IRA_dist_count,taxable_IRA_dist_amt,pension_income_count,pension_income_amt,unemployment_count,unemployment_amt,social_security_count,social_security_amt,item_deduc_count,item_deduc_amt,charitable_contribution_count,charitable_contribution_amt,mortgage_int_count,mortgage_int_amt,property_tax_count,property_tax_amt,state_local_income_tax_count,state_local_income_tax_amt,state_local_sales_tax_count,state_local_sales_tax_amt,taxable_income_count,taxable_income_amt,tot_tax_credit_count,tot_tax_credit_amt,earned_income_credit_count,earned_income_credit_amt,excess_eaned_income_credit_count,excess_eaned_income_credit_amt,tax_liability_count,tax_liability_amt,balance_due_count,balance_due_amt,refund_count,refund_amt,paid_prep_count,year,agi_amt_avg,salary_avg,mortgage_amt_avg,prop_tax_avg,taxable_income_avg,earned_income_credit_avg,excess_eaned_income_credit_avg
4038,38572,"$100,000 under $200,000",177,432,99,22838,137,13587,136,473,59,307,48,1879,23,57,711,44,1488,90,4197,0,0,77,1437,100,2208,84,520,80,806,97,152,0,0,85,220,177,18136,73,76,0,0,0,0,177,3299,80,593,118,590,119,2011,129.028248587571,99.1751824817518,10.075,1.56701030927835,102.463276836158,NA,NA
4039,38572,"$200,000 or more",38,97,24,13098,31,6563,35,129,20,252,0,0,0,23,110,0,0,0,0,0,0,0,0,32,1326,30,522,22,371,31,84,0,0,25,106,38,11348,20,46,0,0,0,0,37,2939,0,0,0,0,32,2011,344.684210526316,211.709677419355,16.8636363636364,2.70967741935484,298.631578947368,NA,NA
4040,38573,Total,829,1806,582,30501,648,23502,346,411,58,61,172,1350,185,79,179,66,412,155,2869,133,598,107,867,125,2279,97,281,92,739,101,116,0,0,106,196,582,16685,270,309,223,499,188,415,584,2430,104,242,684,2098,666,2011,36.7925211097708,36.2685185185185,8.03260869565217,1.14851485148515,28.6683848797251,2.23766816143498,2.20744680851064
4041,38573,"$1 under $25,000",399,682,198,5139,264,3400,121,112,32,32,89,819,75,21,8,43,268,67,669,61,295,21,45,26,342,0,0,0,0,0,0,0,0,21,18,154,858,40,13,158,388,131,329,199,177,48,44,318,747,308,2011,12.8796992481203,12.8787878787879,NA,NA,5.57142857142857,2.45569620253165,2.51145038167939
4042,38573,"$25,000 under $50,000",236,542,170,8480,209,6991,99,124,0,0,45,338,50,31,11,0,0,44,878,47,164,48,227,33,454,38,61,35,231,41,30,0,0,32,45,234,4028,125,108,65,111,57,86,196,416,31,70,215,709,191,2011,35.9322033898305,33.4497607655502,6.6,0.731707317073171,17.2136752136752,1.70769230769231,1.50877192982456
4043,38573,"$50,000 under $75,000",105,316,120,6345,97,5446,59,54,26,29,38,193,29,0,0,23,144,20,390,25,139,38,595,39,761,35,104,34,308,35,42,0,0,32,59,105,3824,60,112,0,0,0,0,101,422,0,0,91,349,89,2011,60.4285714285714,56.1443298969072,9.05882352941176,1.2,36.4190476190476,NA,NA
4044,38573,"$75,000 under $100,000",44,129,46,3760,40,3173,28,24,0,0,0,0,31,27,160,0,0,24,932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,2633,45,76,0,0,0,0,43,346,25,128,37,177,36,2011,85.4545454545455,79.325,NA,NA,59.8409090909091,NA,NA
4045,38573,"$100,000 under $200,000",45,137,48,6777,38,4492,39,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,722,24,116,23,200,25,44,0,0,21,74,45,5342,0,0,0,0,0,0,45,1069,0,0,23,116,42,2011,150.6,118.210526315789,8.69565217391304,1.76,118.711111111111,NA,NA
4046,38573,"$200,000 or more",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,NA,NA,NA,NA,NA,NA,NA
4047,38574,Total,3616,9048,3991,126132,2963,89072,921,1388,299,940,567,4906,143,272,667,268,3887,643,15427,288,1225,440,4484,458,8744,345,1424,351,2787,397,608,29,127,396,821,2417,64664,1147,883,925,2308,819,1965,2111,8984,335,775,3130,9047,2197,2011,34.8816371681416,30.0614242321971,7.94017094017094,1.53148614609572,26.7538270583368,2.49513513513513,2.3992673992674
4048,38574,"$1 under $25,000",1881,4130,1932,27123,1471,21135,270,356,70,122,306,2510,48,79,-12,91,544,226,2133,149,643,63,77,72,1252,37,79,44,353,48,64,0,0,60,61,741,4367,255,66,662,1787,601,1528,775,692,110,84,1664,4053,1140,2011,14.4194577352472,14.3677770224337,8.02272727272727,1.33333333333333,5.89338731443995,2.69939577039275,2.54242928452579
4049,38574,"$25,000 under $50,000",1042,3130,1567,36334,929,29966,255,241,83,158,126,823,45,61,0.684,65,592,179,3149,91,388,168,868,120,1895,90,279,83,584,98,132,0,0,103,152,983,14673,582,401,263,521,218,437,665,1497,71,111,953,3367,610,2011,34.8694817658349,32.2561894510226,7.03614457831325,1.3469387755102,14.9267548321465,1.98098859315589,2.0045871559633
4050,38574,"$50,000 under $75,000",369,986,313,22697,309,16753,181,136,60,212,66,804,21,55,145,39,531,100,2612,48,194,95,1311,92,1620,72,283,74,503,83,98,29,127,79,142,369,14332,191,244,0,0,0,0,349,1764,52,129,306,892,242,2011,61.509485094851,54.2168284789644,6.7972972972973,1.18072289156627,38.840108401084,NA,NA
4051,38574,"$75,000 under $100,000",192,482,115,16426,147,9988,120,124,43,120,38,381,29,29,-29,40,805,77,3304,0,0,71,1375,86,1692,70,341,73,601,83,115,0,0,82,191,192,11722,72,102,0,0,0,0,192,1638,51,126,134,405,115,2011,85.5520833333333,67.9455782312925,8.23287671232877,1.3855421686747,61.0520833333333,NA,NA
4052,38574,"$100,000 under $200,000",109,270,64,13755,107,11230,95,531,43,328,31,388,0,48,562,33,1415,61,4229,0,0,43,853,88,2285,76,442,77,746,85,199,0,0,72,275,109,10740,47,70,0,0,0,0,107,1942,51,325,73,330,90,2011,126.192660550459,104.953271028037,9.68831168831169,2.34117647058824,98.5321100917431,NA,NA
4053,38574,"$200,000 or more",23,50,0,9797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,8830,0,0,0,0,0,0,23,1451,0,0,0,0,0,2011,425.95652173913,NA,NA,NA,383.913043478261,NA,NA
4054,38575,Total,453,952,301,13587,373,11386,173,181,37,26,111,806,82,52,60,23,117,66,744,56,205,31,255,45,724,31,49,27,101,30,20,0,0,38,47,309,6676,139,117,131,289,108,229,322,894,48,41,380,1031,259,2011,29.9933774834437,30.5254691689008,3.74074074074074,0.666666666666667,21.6051779935275,2.20610687022901,2.12037037037037
4055,38575,"$1 under $25,000",230,406,128,2830,162,1985,69,91,0,0,57,460,30,25,58,23,117,32,223,26,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,418,24,7,90,216,78,174,121,99,28,17,191,424,131,2011,12.304347826087,12.2530864197531,NA,NA,4.64444444444444,2.4,2.23076923076923
4056,38575,"$25,000 under $50,000",144,335,108,5105,136,4629,58,71,37,26,30,154,52,27,2,0,0,34,521,30,98,31,255,45,724,31,49,27,101,30,20,0,0,38,47,140,2356,72,56,41,73,30,55,123,254,0,0,131,429,88,2011,35.4513888888889,34.0367647058824,3.74074074074074,0.666666666666667,16.8285714285714,1.78048780487805,1.83333333333333
4057,38575,"$50,000 under $75,000",79,211,65,5652,75,4772,46,19,0,0,24,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,3902,43,54,0,0,0,0,78,541,20,24,58,178,40,2011,71.5443037974684,63.6266666666667,NA,NA,49.3924050632911,NA,NA
4058,38575,"$75,000 under $100,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,NA,NA,NA,NA,NA,NA,NA
4059,38575,"$100,000 under $200,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,NA,NA,NA,NA,NA,NA,NA
4060,38575,"$200,000 or more",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,NA,NA,NA,NA,NA,NA,NA
4061,38577,Total,418,897,273,14090,337,10862,157,217,30,7,84,493,101,64,85,28,193,84,1452,52,222,58,514,56,916,42,101,37,233,41,28,0,0,48,79,298,7403,118,138,122,278,112,231,300,943,61,77,340,963,320,2011,33.7081339712919,32.2314540059347,6.2972972972973,0.682926829268293,24.8422818791946,2.27868852459016,2.0625
4062,38577,"$1 under $25,000",197,346,100,2517,142,1859,56,95,30,7,63,450,33,37,46,28,193,30,245,22,110,0,0,22,353,0,0,0,0,0,0,0,0,20,21,83,421,0,0,89,212,84,180,104,90,34,30,163,378,147,2011,12.7766497461929,13.0915492957746,NA,NA,5.07228915662651,2.38202247191011,2.14285714285714
4063,38577,"$25,000 under $50,000",127,290,87,4478,108,3643,43,54,0,0,0,0,34,0,0,0,0,28,499,30,112,34,157,0,0,0,0,0,0,0,0,0,0,0,0,121,2085,76,52,33,66,28,51,104,220,0,0,113,336,99,2011,35.259842519685,33.7314814814815,NA,NA,17.2314049586777,2,1.82142857142857
4064,38577,"$50,000 under $75,000",54,156,55,3304,51,2751,25,49,0,0,21,43,34,27,39,0,0,26,708,0,0,24,357,34,563,42,101,37,233,41,28,0,0,28,58,54,2050,42,86,0,0,0,0,53,241,27,47,40,151,41,2011,61.1851851851852,53.9411764705882,6.2972972972973,0.682926829268293,37.962962962963,NA,NA
4065,38577,"$75,000 under $100,000",40,105,31,3791,36,2609,33,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,2847,0,0,0,0,0,0,39,392,0,0,24,98,33,2011,94.775,72.4722222222222,NA,NA,71.175,NA,NA
4066,38577,"$100,000 under $200,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,NA,NA,NA,NA,NA,NA,NA
4067,38577,"$200,000 or more",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,NA,NA,NA,NA,NA,NA,NA
4068,38579,Total,398,838,251,13128,328,10805,102,75,36,15,82,602,58,30,1,27,88,69,957,52,152,33,226,49,774,33,82,32,234,35,28,0,0,42,80,262,6926,110,126,125,275,109,223,277,923,35,27,342,880,282,2011,32.9849246231156,32.9420731707317,7.3125,0.8,26.4351145038168,2.2,2.04587155963303
4069,38579,"$1 under $25,000",206,363,109,2548,147,1803,33,46,0,0,54,397,24,0,0,27,88,49,483,30,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,422,0,0,97,221,84,180,105,92,0,0,178,389,148,2011,12.368932038835,12.265306122449,NA,NA,5.7027027027027,2.27835051546392,2.14285714285714
4070,38579,"$25,000 under $50,000",106,234,67,3902,99,3487,24,13,0,0,28,205,34,30,0.806,0,0,0,0,22,17,33,226,27,430,0,0,0,0,0,0,0,0,0,0,102,1901,65,47,28,54,25,43,88,221,35,27,97,274,67,2011,36.811320754717,35.2222222222222,NA,NA,18.6372549019608,1.92857142857143,1.72
4071,38579,"$50,000 under $75,000",45,123,38,2709,44,2395,21,8,36,15,0,0,0,0,0,0,0,20,474,0,0,0,0,0,0,33,82,32,234,0,0,0,0,42,80,45,1725,23,36,0,0,0,0,44,193,0,0,39,119,34,2011,60.2,54.4318181818182,7.3125,NA,38.3333333333333,NA,NA
4072,38579,"$75,000 under $100,000",41,118,37,3969,38,3120,24,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,344,0,0,0,0,35,28,0,0,0,0,41,2878,22,43,0,0,0,0,40,417,0,0,28,98,33,2011,96.8048780487805,82.1052631578947,NA,0.8,70.1951219512195,NA,NA
4073,38579,"$100,000 under $200,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,NA,NA,NA,NA,NA,NA,NA
4074,38579,"$200,000 or more",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,NA,NA,NA,NA,NA,NA,NA
4075,38580,Total,797,1719,554,31516,658,24884,317,252,63,40,179,1098,91,67,163,48,453,168,2957,93,357,93,737,163,2661,125,478,137,1004,143,132,0,0,141,260,577,17797,285,296,212,470,183,398,560,2398,76,118,689,1950,582,2011,39.543287327478,37.8176291793313,7.32846715328467,0.923076923076923,30.844020797227,2.21698113207547,2.17486338797814
4076,38580,"$1 under $25,000",353,558,164,4385,264,3166,86,81,32,35,82,516,21,21,-2,0,0,56,438,35,166,0,0,28,348,0,0,21,126,0,0,0,0,20,19,141,720,48,17,145,342,126,289,167,136,34,25,295,636,252,2011,12.4220963172805,11.9924242424242,6,NA,5.1063829787234,2.35862068965517,2.29365079365079
4077,38580,"$25,000 under $50,000",227,549,190,8271,201,6663,93,123,0,0,53,304,20,21,7,48,453,54,835,32,126,71,387,45,636,47,83,40,255,59,49,0,0,40,53,219,3827,122,108,67,128,57,109,179,402,20,34,214,705,168,2011,36.4361233480176,33.1492537313433,6.375,0.830508474576271,17.4748858447489,1.91044776119403,1.91228070175439
4078,38580,"$50,000 under $75,000",123,351,117,7595,113,6663,67,27,31,5,44,278,26,0,0,0,0,25,580,26,65,0,0,43,697,57,272,51,381,58,51,0,0,60,132,123,4683,93,149,0,0,0,0,120,528,0,0,112,362,91,2011,61.7479674796748,58.9646017699115,7.47058823529412,0.879310344827586,38.0731707317073,NA,NA
4079,38580,"$75,000 under $100,000",51,128,32,4375,39,2958,34,15,0,0,0,0,24,25,158,0,0,33,1104,0,0,22,350,21,433,0,0,0,0,0,0,0,0,0,0,51,3119,0,0,0,0,0,0,51,417,22,59,38,135,38,2011,85.7843137254902,75.8461538461538,NA,NA,61.156862745098,NA,NA
4080,38580,"$100,000 under $200,000",43,133,51,6890,41,5434,37,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,547,21,123,25,242,26,32,0,0,21,56,43,5448,22,22,0,0,0,0,43,915,0,0,30,112,33,2011,160.232558139535,132.536585365854,9.68,1.23076923076923,126.697674418605,NA,NA
4081,38580,"$200,000 or more",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,NA,NA,NA,NA,NA,NA,NA
4082,38581,Total,1694,3634,1166,59679,1410,44827,510,743,156,297,329,2806,210,153,636,122,1382,338,5446,211,908,197,1637,185,3330,130,612,129,910,160,157,0,0,166,320,1191,32487,512,527,483,1000,413,868,1190,4657,234,604,1414,3849,1136,2011,35.2296340023613,31.7921985815603,7.05426356589147,0.98125,27.2770780856423,2.0703933747412,2.10169491525424
4083,38581,"$1 under $25,000",831,1456,444,10966,637,8084,173,280,40,42,166,968,71,45,64,51,325,131,1077,109,500,33,53,31,452,0,0,0,0,24,21,0,0,24,22,343,2032,81,26,341,750,294,662,425,362,88,85,710,1548,539,2011,13.1961492178099,12.690737833595,NA,0.875,5.92419825072886,2.19941348973607,2.25170068027211
4084,38581,"$25,000 under $50,000",482,1131,387,17355,432,14123,143,152,37,96,85,654,56,38,105,48,354,101,1510,67,240,90,500,53,816,49,161,50,255,42,33,0,0,46,62,468,8298,228,188,142,250,119,206,391,890,64,90,415,1304,321,2011,36.00622406639,32.6921296296296,5.1,0.785714285714286,17.7307692307692,1.76056338028169,1.73109243697479
4085,38581,"$50,000 under $75,000",228,600,183,13852,210,11608,99,143,32,59,45,455,37,28,42,0,0,50,1071,35,168,37,447,44,775,34,171,37,254,41,29,0,0,42,78,228,8842,119,176,0,0,0,0,222,1061,56,177,185,583,159,2011,60.7543859649123,55.2761904761905,6.86486486486486,0.707317073170732,38.780701754386,NA,NA
4086,38581,"$75,000 under $100,000",101,309,113,8653,88,6667,54,92,26,26,33,729,46,20,76,23,703,29,724,0,0,37,637,33,645,26,139,42,401,31,31,0,0,32,70,100,6085,61,107,0,0,0,0,100,820,0,0,80,318,75,2011,85.6732673267327,75.7613636363636,9.54761904761905,1,60.85,NA,NA
4087,38581,"$100,000 under $200,000",52,138,39,8853,43,4345,41,76,21,74,0,0,0,22,349,0,0,27,1064,0,0,0,0,24,642,21,141,0,0,22,43,0,0,22,88,52,7230,23,30,0,0,0,0,52,1524,26,252,24,96,42,2011,170.25,101.046511627907,NA,1.95454545454545,139.038461538462,NA,NA
4088,38581,"$200,000 or more",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,NA,NA,NA,NA,NA,NA,NA
4089,38582,Total,545,1113,336,22779,449,17050,173,219,66,54,108,827,64,63,7,46,469,128,2552,65,254,76,754,89,1936,75,370,70,528,77,115,0,0,83,162,384,13626,138,147,143,299,124,266,396,2349,72,154,453,1233,395,2011,41.7963302752294,37.9732739420935,7.54285714285714,1.49350649350649,35.484375,2.09090909090909,2.14516129032258
4090,38582,"$1 under $25,000",258,398,113,3077,198,2333,49,42,0,0,43,200,34,35,15,26,149,40,474,29,134,0,0,24,355,0,0,0,0,0,0,0,0,22,29,104,525,0,0,107,239,94,218,129,87,22,9,222,478,182,2011,11.9263565891473,11.7828282828283,NA,NA,5.04807692307692,2.23364485981308,2.31914893617021
4091,38582,"$25,000 under $50,000",138,325,112,5085,117,3986,50,58,43,39,31,117,0,0,0,0,0,38,645,36,120,46,210,0,0,0,0,0,0,0,0,0,0,0,0,131,2475,80,60,36,60,30,48,118,265,30,39,117,350,102,2011,36.8478260869565,34.0683760683761,NA,NA,18.8931297709924,1.66666666666667,1.6
4092,38582,"$50,000 under $75,000",72,183,50,4461,67,3792,27,12,0,0,34,510,30,28,-8,20,320,22,501,0,0,30,544,39,769,50,195,49,315,55,65,0,0,36,67,72,2803,29,43,0,0,0,0,72,360,0,0,60,181,50,2011,61.9583333333333,56.5970149253731,6.42857142857143,1.18181818181818,38.9305555555556,NA,NA
4093,38582,"$75,000 under $100,000",39,105,33,3380,33,2511,21,2,23,15,0,0,0,0,0,0,0,28,932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,2384,29,44,0,0,0,0,39,346,20,106,34,118,32,2011,86.6666666666667,76.0909090909091,NA,NA,61.1282051282051,NA,NA
4094,38582,"$100,000 under $200,000",38,102,28,6776,34,4428,26,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,812,25,175,21,213,22,50,0,0,25,66,38,5439,0,0,0,0,0,0,38,1291,0,0,20,106,29,2011,178.315789473684,130.235294117647,10.1428571428571,2.27272727272727,143.131578947368,NA,NA
4095,38582,"$200,000 or more",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,NA,NA,NA,NA,NA,NA,NA
4096,38583,Total,9551,19965,6361,341042,7791,245550,2682,4249,994,2988,1898,21355,688,924,5748,792,10071,1950,32527,1052,4889,1192,11530,1238,22884,847,4803,879,6651,1028,1272,65,263,1066,1932,6603,189818,2687,2610,2771,6532,2447,5586,6678,28434,1156,3684,8008,21417,6174,2011,35.7074651868914,31.5171351559492,7.56655290102389,1.23735408560311,28.7472361048008,2.35727174305305,2.28279525950143
4097,38583,"$1 under $25,000",4825,8379,2721,62434,3663,45245,847,861,284,428,1000,7160,209,284,290,283,1569,730,6006,553,2548,160,213,197,2828,108,290,115,723,135,154,20,21,153,164,1969,11343,530,157,2069,5182,1872,4475,2449,2070,380,290,4179,9588,2979,2011,12.939689119171,12.3518973518974,6.28695652173913,1.14074074074074,5.76079228034535,2.50459159014016,2.39049145299145
4098,38583,"$25,000 under $50,000",2607,5921,1928,93248,2292,74574,747,807,258,643,431,3541,195,217,438,228,2201,568,8138,326,1549,517,2848,352,5377,215,687,225,1463,272,252,0,0,312,397,2516,44838,1181,949,702,1350,575,1111,2152,4990,289,424,2278,6714,1703,2011,35.7683160721135,32.5366492146597,6.50222222222222,0.926470588235294,17.8211446740859,1.92307692307692,1.93217391304348
4099,38583,"$50,000 under $75,000",1201,3192,997,73223,1068,57455,501,949,192,426,244,1738,135,171,652,124,1529,341,7082,126,533,275,3693,292,5052,191,956,233,1651,258,254,20,59,255,439,1201,46249,564,894,0,0,0,0,1164,5689,226,470,941,2835,843,2011,60.9683597002498,53.7968164794007,7.08583690987124,0.984496124031008,38.5087427144047,NA,NA
4100,38583,"$75,000 under $100,000",508,1409,431,43501,444,33613,293,450,113,238,114,1386,68,92,280,62,1244,154,4500,26,143,119,2204,173,3282,137,827,139,1086,152,169,0,0,154,333,508,31144,247,412,0,0,0,0,506,4189,87,251,404,1297,346,2011,85.6318897637795,75.704954954955,7.81294964028777,1.11184210526316,61.3070866141732,NA,NA
4101,38583,"$100,000 under $200,000",356,928,253,46002,281,27182,244,928,119,668,85,3392,81,128,1741,95,3528,157,6801,21,116,121,2572,185,4595,158,1436,140,1313,175,320,25,183,157,439,355,36032,165,198,0,0,0,0,353,6601,143,922,206,983,258,2011,129.219101123595,96.7330960854093,9.37857142857143,1.82857142857143,101.498591549296,NA,NA
4102,38583,"$200,000 or more",54,136,31,22634,43,7481,50,254,28,585,24,4138,0,32,2347,0,0,0,0,0,0,0,0,39,1750,38,607,27,415,36,123,0,0,35,160,54,20212,0,0,0,0,0,0,54,4895,31,1327,0,0,45,2011,419.148148148148,173.976744186047,15.3703703703704,3.41666666666667,374.296296296296,NA,NA
4103,38585,Total,1456,3110,1023,48751,1230,37157,397,353,91,138,239,1504,100,102,504,89,1549,284,4251,205,1018,162,1420,135,2643,96,379,99,877,117,165,0,0,115,208,1006,25794,423,402,451,1031,399,895,1001,3456,136,311,1276,3537,898,2011,33.4828296703297,30.2089430894309,8.85858585858586,1.41025641025641,25.6401590457256,2.2860310421286,2.24310776942356
4104,38585,"$1 under $25,000",749,1338,442,9736,575,7016,136,71,22,10,136,908,31,21,-0.277,41,340,128,1136,104,543,24,46,0,0,31,86,0,0,0,0,0,0,0,0,316,1772,81,21,329,810,296,704,378,315,44,38,668,1518,443,2011,12.9986648865154,12.2017391304348,NA,NA,5.60759493670886,2.46200607902736,2.37837837837838
4105,38585,"$25,000 under $50,000",402,956,340,14436,378,12544,99,75,39,43,51,264,47,25,25,0,0,73,978,67,323,67,306,53,730,0,0,36,289,44,35,0,0,44,55,385,6966,201,170,122,221,103,191,319,712,29,37,370,1192,243,2011,35.910447761194,33.1851851851852,8.02777777777778,0.795454545454545,18.0935064935065,1.81147540983607,1.85436893203884
4106,38585,"$50,000 under $75,000",179,465,132,11020,165,9169,81,96,0,0,32,261,0,34,27,27,289,40,701,34,152,33,441,56,1150,40,156,41,322,49,36,0,0,50,102,179,6960,82,113,0,0,0,0,178,883,39,74,147,481,116,2011,61.5642458100559,55.569696969697,7.85365853658537,0.73469387755102,38.8826815642458,NA,NA
4107,38585,"$75,000 under $100,000",74,215,70,6278,69,5094,43,78,30,85,20,71,22,0,0,0,0,20,551,0,0,38,627,0,0,0,0,0,0,0,0,0,0,0,0,74,4434,36,61,0,0,0,0,74,570,0,0,63,219,56,2011,84.8378378378378,73.8260869565217,NA,NA,59.9189189189189,NA,NA
4108,38585,"$100,000 under $200,000",52,136,39,7281,43,3334,38,33,0,0,0,0,0,22,452,21,920,23,885,0,0,0,0,26,763,25,137,22,266,24,94,0,0,21,51,52,5662,23,37,0,0,0,0,52,976,24,162,28,127,40,2011,140.019230769231,77.5348837209302,12.0909090909091,3.91666666666667,108.884615384615,NA,NA
4109,38585,"$200,000 or more",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,NA,NA,NA,NA,NA,NA,NA
4110,38587,Total,482,1029,329,16693,388,12882,151,151,57,38,94,521,71,61,51,47,547,111,2140,53,252,70,608,52,918,29,67,40,278,40,24,0,0,45,76,344,8946,149,142,137,313,114,273,342,1202,77,84,396,1141,328,2011,34.6327800829876,33.201030927835,6.95,0.6,26.0058139534884,2.28467153284672,2.39473684210526
4111,38587,"$1 under $25,000",225,381,121,2949,162,2028,50,93,36,32,70,468,0,40,22,0,0,39,385,20,99,0,0,25,426,0,0,0,0,0,0,0,0,21,33,96,622,29,10,96,225,79,193,119,104,25,11,191,429,146,2011,13.1066666666667,12.5185185185185,NA,NA,6.47916666666667,2.34375,2.44303797468354
4112,38587,"$25,000 under $50,000",139,330,111,4811,121,3766,41,32,0,0,0,0,39,0,0,47,547,34,531,33,153,42,177,0,0,29,67,0,0,0,0,0,0,0,0,130,2100,65,48,41,88,35,80,107,238,25,24,114,390,98,2011,34.6115107913669,31.1239669421488,NA,NA,16.1538461538462,2.14634146341463,2.28571428571429
4113,38587,"$50,000 under $75,000",77,203,59,4714,69,3893,36,15,21,6,24,53,32,21,29,0,0,38,1224,0,0,28,431,27,492,0,0,40,278,40,24,0,0,24,43,77,3011,35,57,0,0,0,0,75,363,27,49,63,194,55,2011,61.2207792207792,56.4202898550725,6.95,0.6,39.1038961038961,NA,NA
4114,38587,"$75,000 under $100,000",41,115,38,4219,36,3195,24,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,3213,20,27,0,0,0,0,41,497,0,0,28,128,29,2011,102.90243902439,88.75,NA,NA,78.3658536585366,NA,NA
4115,38587,"$100,000 under $200,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,NA,NA,NA,NA,NA,NA,NA
4116,38587,"$200,000 or more",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,NA,NA,NA,NA,NA,NA,NA
4117,38588,Total,366,785,257,11366,278,8349,135,84,28,22,91,965,73,54,49,23,116,61,890,45,178,44,324,37,608,26,42,24,141,32,30,0,0,29,44,233,5838,84,74,121,288,102,231,253,870,49,58,303,870,259,2011,31.0546448087432,30.0323741007194,5.875,0.9375,25.0557939914163,2.3801652892562,2.26470588235294
4118,38588,"$1 under $25,000",195,364,125,2392,134,1731,53,33,0,0,60,478,26,22,20,23,116,23,191,20,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,379,0,0,100,242,102,231,99,92,22,12,161,417,140,2011,12.2666666666667,12.9179104477612,NA,NA,5.65671641791045,2.42,2.26470588235294
